plot_id,design_weight,lange,breite,meereshohe,artenreichtum_gefasspflanzen,artenreichtum_neophyten,artenanteil_neophyten,deckungsanteil_neophyten,temperaturzahl,kontinentalitatszahl,feuchtezahl,reaktionszahl,nahrstoffzahl,strategie_c,strategie_r,strategie_s,lolium_multiflorum_p_a,veronica_filiformis_p_a,veronica_persica_p_a,medicago_sativa_p_a,erigeron_annuus_p_a,matricaria_discoidea_p_a,bromus_inermis_p_a,conyza_canadensis_aggr_p_a,impatiens_parviflora_p_a,juncus_tenuis_p_a,solidago_gigantea_p_a,vicia_villosa_p_a,hex10,hex20,BGR,kantone
3479,1,9.93,46.51,2560,25,0,0,0,1.619047619,3.3,2.761904762,2.1,2,1.272727273,0.409090909,1.318181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,842,227,Östliche Zentralalpen,Graubünden
3480,1,9.93,46.55,2456,32,0,0,0,1.634615385,3.307692308,2.777777778,4.076923077,1.892857143,0.857142857,0.464285714,1.678571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,842,227,Östliche Zentralalpen,Graubünden
3481,1,9.93,46.58,1685,25,0,0,0,2.751905165,3,3.716886135,3.017746914,3.995359629,1.6875,0.458333333,0.854166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,856,227,Östliche Zentralalpen,Graubünden
3482,1,9.93,46.62,2663,33,0,0,0,1.375,3.071428571,2.767857143,2.037037037,2.172413793,1.103448276,0.344827586,1.551724138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,843,227,Östliche Zentralalpen,Graubünden
3483,1,9.94,46.83,2302,25,0,0,0,1.871929825,2.994720169,2.887130802,2.181818182,1.90813094,1.106540084,0.213080169,1.680379747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,844,228,Östliche Zentralalpen,Graubünden
3484,1,9.94,46.87,1782,44,0,0,0,2.47826087,3.2,2.7,2.7,2.466666667,1.393939394,0.424242424,1.181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,858,228,Östliche Zentralalpen,Graubünden
3485,1,9.95,46.91,2208,43,0,0,0,1.983870968,3.026315789,2.782051282,2.181818182,2.256410256,1.225,0.5,1.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,858,228,Östliche Zentralalpen,Graubünden
3486,1,10,46.33,2284,31,0,0,0,1.883950617,3.540540541,2.359375,3.281967213,2.215613383,1.42936803,0.133828996,1.436802974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,868,226,Alpensüdflanke,Graubünden
3487,1,10.01,46.51,2268,38,0,0,0,1.762323944,3.411428571,2.412142857,2.513991163,2.201141227,1.579172611,0.235378031,1.185449358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,869,227,Östliche Zentralalpen,Graubünden
3488,1,10.01,46.54,2456,38,0,0,0,1.844827586,3.193548387,2.640625,2.5,2.25,1.181818182,0.575757576,1.242424242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,856,227,Östliche Zentralalpen,Graubünden
3489,1,10.01,46.58,2611,41,0,0,0,1.544117647,2.757575758,2.96875,2.4375,2.242424242,1.147058824,0.382352941,1.470588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,856,227,Östliche Zentralalpen,Graubünden
3490,1,10.02,46.87,2308,40,0,0,0,2.19481383,2.700514139,2.872599232,1.738095238,2.033419023,1.029449424,0.220230474,1.750320102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,858,228,Östliche Zentralalpen,Graubünden
3491,1,10.07,46.22,2350,20,0,0,0,1.625,3.055555556,2.777777778,1.823529412,2,1.388888889,0.277777778,1.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,867,226,Alpensüdflanke,Graubünden
3492,1,10.07,46.25,2293,28,0,0,0,1.704545455,3.08,2.58,2,2.038461538,1.153846154,0.346153846,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,881,226,Alpensüdflanke,Graubünden
3493,1,10.1,46.79,2121,36,0,0,0,2.034296029,3.045248869,2.584337349,1.755832037,2.004392387,1.236842105,0.081871345,1.68128655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,871,235,Östliche Zentralalpen,Graubünden
3494,1,10.18,46.79,2168,36,0,0,0,1.96875,3.142857143,2.714285714,2.421052632,2.380952381,1.260869565,0.52173913,1.217391304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,898,235,Östliche Zentralalpen,Graubünden
3495,1,10.26,46.79,1500,54,0,0,0,3.381205674,3.252873563,2.768852459,3.526737968,3.293800539,0.959893048,1.155080214,0.885026738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,898,242,Östliche Zentralalpen,Graubünden
3496,1,10.26,46.83,2453,34,0,0,0,1.407407407,3.035714286,2.964285714,2.814814815,2,1,0.464285714,1.535714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,898,242,Östliche Zentralalpen,Graubünden
3497,1,10.26,46.9,2390,30,0,0,0,1.846153846,2.931216931,2.867724868,2.207446809,2.218085106,1.178130511,0.139329806,1.682539683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,912,242,Östliche Zentralalpen,Graubünden
3498,1,10.33,46.64,2305,32,0,0,0,2.405523256,3.876373626,2.049479167,4.415512465,1.908854167,1.236979167,0.296875,1.466145833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,924,241,Östliche Zentralalpen,Graubünden
3499,1,10.33,46.72,1790,30,0,0,0,2.566666667,3.176470588,2.970588235,3.315789474,3.052631579,1.1,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,938,249,Östliche Zentralalpen,Graubünden
3500,1,10.34,46.82,1674,65,0.09,0.0013846153846153845,0.002115158636897769,3.31085044,3.883575884,2.167381974,3.830795262,2.31542461,1.323283082,0.641541039,1.035175879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925,242,Östliche Zentralalpen,Graubünden
3501,1,10.42,46.89,2263,56,0,0,0,2.138888889,3.139534884,2.88372093,2.926829268,2.418604651,1.386363636,0.477272727,1.136363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,939,256,Östliche Zentralalpen,Graubünden
3502,1,10.48,46.6,2478,34,0,0,0,1.647108844,3.261513158,2.541734861,2.196581197,2.01433121,1.367670365,0.185419968,1.446909667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,964,255,Östliche Zentralalpen,Graubünden
